-3.201759326598720146e-02,1.245936648754922445e-02,-1.077496747862254599e-03,2.040127698450392921e-02,5.807717210326344970e-02,3.591379656790611580e-02,-1.412456874642887238e-02,1.978490968806850825e-02,-9.425104489807030125e-03,3.137597612976002898e-02,-1.341484286275948859e-02,-1.836626064203916373e-02,-9.704030451574087793e-03,-3.278274549684223604e-02,-3.767714143115122316e-02,-4.058732404124367442e-03,3.288533657830615235e-03,3.745818374006457813e-02,3.891473236766636312e-02,-4.723571371552323823e-03,4.177982396587701097e-02,-1.244182181808997471e-02,5.243630731592358041e-02,4.688256221507128979e-02,-1.882124462936806547e-02,4.492497515963642107e-02,-2.154499588380554345e-02,-3.348298607933721666e-02,-4.676760983136310501e-03,-7.762521392715963919e-02,-6.881076295086427375e-02,-2.641051275391120487e-02,1.052699472220743199e-01,2.179696965919460799e-02,4.946219886054337503e-03,3.907749861297857286e-02,1.979901188273848478e-02,-7.746553604548267555e-04,1.104981883505790118e-03,-3.603480987197507646e-02,5.146333724857055092e-02,4.485641377681721248e-02,9.389308208978770776e-02,3.843957569054869822e-02,3.896705772659311839e-02,-1.934921310524538238e-02,-2.871965392937944964e-03,4.110074141151460331e-02,1.833396482956302712e-02,-1.951797295261752108e-02,3.116017605092399195e-02,-5.665036219600735889e-02,1.859836077818365768e-02,-1.960114646741098476e-02,2.003905317677781225e-02,6.968421115213511291e-03,3.262126132289670105e-02,1.152432262988435478e-02,4.092066077036536111e-03,-1.827896016288452566e-02,1.968793586893218418e-03,9.822419289830179590e-03,6.512946701675764727e-02,5.002620805359612316e-02,-1.341674877951544442e-02,-6.632940266778446226e-02,1.440784913033145084e-02,-1.698249979023478198e-02,-9.619635082930061767e-03,-1.508653548596382982e-02,-5.588370808091858849e-02,-2.954440402494772772e-03,1.870767898576479677e-03,3.260870361527602734e-02,9.556810922479216930e-03,-3.042713211635086901e-02,3.918923876061750078e-02,-2.206674616133038735e-03,2.887827702249861142e-02,5.141404593029056010e-03,-1.124673463641026085e-02,1.971587716980310184e-02,1.643832180291945541e-02,6.244345820514451625e-03,-1.868347477044856328e-03,2.008557704581699979e-02,-2.844710846080608993e-02,1.379655161642799784e-02,3.469083230786519645e-03,-3.225027192231472856e-02,-3.219852496473695619e-02,7.642065278669461607e-03,-5.756638815433706355e-03,1.833114174566807461e-02,5.088289245036545227e-02,-6.567498360896172928e-03,-1.994906437714244127e-02,-3.476848960322311000e-02,2.254344174632933254e-02,-7.848127426692330655e-03,3.100343639421395195e-02,-3.887397343162925234e-02,1.021148017306268557e-01,3.642992112767267591e-03,-6.902849637884886369e-02,-2.251324799279266764e-02,-1.497826755378048671e-02,3.928967501609486462e-02,-1.283058853950493593e-02,3.284397025193951797e-02,3.927336929335673021e-02,-2.172357175217595401e-02,2.952591400908602046e-02,6.700268693405510290e-02,-1.334724678413274149e-03,-3.881546653166545457e-02,1.105794893005409250e-02,1.842289221097395333e-02,1.705234925375595728e-03,2.989875723812170441e-02,-5.338087593863750230e-02,3.552241619313332207e-03,3.682211802385833028e-03,1.161793244880781131e-02,5.421344678796758548e-02,-1.825969665160051894e-02,5.607150543877896520e-02,1.795542780260033638e-02,-2.983109311578744857e-02,-7.389849189240350891e-02,4.058957878649849249e-02,3.108602813929197198e-02,2.666407533565475982e-02,-4.048103933916047392e-02,-6.121517429473637140e-02,-7.243232629479450825e-03,-1.015216828231060853e-02,-1.135588166094641215e-02,2.794558545978903519e-02,-6.337196137833534318e-03,-3.476045230744397030e-02,6.775322972106832820e-02,-4.942973847810047672e-02,8.128467770252244262e-02,2.786920973259564543e-03,4.370824772388592211e-02,1.368238530485871643e-02,-5.916169123431337662e-02,2.357912245726071637e-02,-6.037336854273707247e-03,-2.548957483530366053e-02,8.084361431686034119e-03,-9.765325651773621232e-03,-1.863838869233918477e-02,-2.856598502558810315e-02,2.847530717069395381e-02,-1.462312160927938670e-02,5.286625961656748335e-02,4.124708909885877600e-02,-2.952891707214841052e-02,-2.097580330158166362e-02,-1.796507865731076592e-03,1.330274089530793149e-03,-2.878365817610556779e-02,1.733762051718701347e-02,-2.892550267788052826e-02,-1.367184358527302052e-03,-2.460237266853659843e-02,-4.013437033817052885e-02,-2.249633987963249593e-02,-9.222008196533640345e-03,1.789776868959861225e-02,1.247054002551310249e-02,2.197249230722712193e-02,-4.687943733000019680e-02,2.274496851438324516e-02,-1.936322122835296491e-03,4.129422775556954375e-03,2.991519354563932677e-03,1.901464806907531002e-02,5.058609336307392026e-03,4.903453018583382034e-02,-1.681912932169050967e-02,-3.494493634225952564e-03,3.270589820361054223e-02,-5.176697484538266697e-02,-1.417506301439934620e-02,-5.275979608670345461e-02,1.465459549842139907e-02,1.985781871326190370e-02,6.397288136501338984e-02,1.191077399725578786e-02,3.489588929063995940e-03,-2.631314814764805152e-02,4.335139396933634232e-02,-3.974872823030589641e-02,3.069628837162063223e-03,-3.315490779603592203e-02,3.871033319886298119e-02,-9.845264506378867062e-03,-4.746257772809441000e-02,1.316853777114844644e-02,8.831627461232860812e-03,-2.947158187421474937e-02,4.421079425947475883e-02,-2.966298950578934862e-02,-2.427626911181995223e-02,3.536530467988573817e-02,-4.585192132373075262e-03,1.384631311609211754e-02,-3.589709444039956149e-02,-5.585480009091938619e-02,2.175919480190493735e-02,2.332439115422990997e-03,6.145723125654495994e-02,-1.037593341542652342e-01,-2.693470120094228291e-03,2.731751637960096787e-03,-2.857685696439680317e-02,-6.348037527536205642e-03,2.541309908011713664e-02,7.276402503146113532e-02,4.264615524754277603e-03,1.535829820046225903e-02,2.347485045907338544e-02,-3.826410561090527046e-02,3.357310808888099365e-03,5.103912833543474553e-02,-2.541810562747390950e-02,1.631924333787534639e-02,5.441552334783852224e-04,-3.466587601460736912e-02,6.446820185621984778e-02,1.091825821460284604e-03,-1.047181506156161408e-02,1.974224344250810614e-02,-5.831282388821618784e-02,-8.604125497599933448e-02,-3.767133434434494915e-02,-4.671528759145246457e-02,8.297649741747998783e-03,4.949317856560846163e-02,5.743966760727677728e-02,4.997006535428560881e-02,-4.143890535034788075e-02,2.415615797853382790e-02,1.709155567328143888e-02,9.055332972116315535e-03,-2.163116818013743198e-03,3.620782824678230993e-03,-2.437288659021438764e-02,2.522759080596009840e-02,-5.511165636162882603e-02,5.454756856721016539e-02,-9.535418074295051380e-03,-2.243940583475174944e-02,3.277626838240568774e-02,1.866600310261860157e-02,4.944399393549242516e-02,4.186211169741142074e-02,3.997214173686601535e-02,-3.541154911402187577e-02,5.429786356764994271e-02,-4.442414783913285065e-02,6.498025096076388840e-02,9.083268625276528715e-03,-1.823212561622749499e-04,3.456347241403649045e-02,-6.926979411427882857e-03,-4.175891713975318081e-02,-3.940050318349890349e-03,-1.913929518663788978e-02,-2.058436867353910862e-02,4.008774522886744858e-03,-4.131756039645988199e-03,-6.174050760583991299e-02,7.569586709168436324e-03,-3.646774083295727109e-02,2.179384809492861119e-02,-4.381301303511878076e-02,1.507731191226200328e-02,6.334730758357519365e-02,-1.326686322360376077e-02,3.925512397010186283e-02,2.883761752323031266e-02,-9.298783924059605662e-04,4.702291961856360641e-02,4.903680214157409706e-02,-4.948704457238333951e-03,-1.426211480986162936e-03,-8.778445720295113830e-02,-2.996121643703289483e-02,6.302004251731123385e-02,-1.618721484644727870e-02,-8.208950008178728108e-02,4.791324079004968817e-03,4.789682425511337070e-03,-7.449702516317870116e-02,4.323814182095309100e-02,-6.126732779844343973e-02,-3.140288868413797924e-02,1.903488081134776383e-02,-9.066629258630705054e-03,-2.222046582196966769e-02,-5.083758932563186249e-03,1.337625597461816924e-02,-1.531576787075775853e-02,-4.814589802522136613e-02,-1.990006661761388809e-02,9.262487532275522073e-03,4.418365647488683989e-02,3.481053881075896715e-03,-2.628905223780929681e-02,3.737285962207595458e-02,-9.776116209724600159e-03,-5.554202345448242678e-02,-1.668257624177342177e-02,2.862748759208798288e-03,6.260827325642394359e-02,-6.564139986964916997e-03,6.582109786545813079e-02,-5.687129388342230391e-02,-6.887513149818380587e-02,9.214808197147905319e-03,3.137870418872869965e-02,-7.266169056129694916e-03,-1.122960339828499472e-02,1.326005748269929937e-02,-1.124269687685127139e-01,4.537389188194841660e-02,-1.690695735748938555e-02,1.992986218800218978e-02,1.123942822938309334e-02,-4.877472854731592505e-02,-2.686675721404235828e-02,-5.308285811510300017e-02,-1.633455748845090774e-02,-2.781384660241552689e-02,-3.712144286594878245e-02,-1.669494163441931009e-02,-8.700001643603330961e-03,-2.563779453379821591e-02,2.842355103931700974e-02,-1.537667826860496939e-02,2.164929915278927808e-02,2.495623753493503988e-02,-2.371240690451396557e-02,-1.583262332366730529e-02,-1.545098919079581148e-02,2.347483745470360997e-02,2.998721971667752534e-02,-1.725546254068171040e-02,-1.496180070479072614e-03,-2.649591007001914425e-02,1.068155111192644301e-02,4.481702498872605633e-02,1.741873106204046631e-02,-6.658637686613046169e-02,-4.532214798547171217e-04,-8.107794768646532039e-04,4.552296617793557404e-02,1.009528170652598464e-02,-5.522902591383646587e-02,3.819615899286370880e-02,9.352735124171151701e-03,-2.570588402772047004e-03,2.381911220908235205e-02,2.004401130549194124e-02,-1.039682700359143876e-02,-1.482932759093386413e-02,1.835010404555765043e-02,1.243807076692605594e-03,-7.648933090155718428e-02,6.043372989634798785e-04,1.001619880095184004e-02,8.378684702524716310e-03,-6.411341567748550518e-03,3.294313557193805780e-02,-2.189587376727151341e-02,2.380175956768165735e-02,-1.157418164872146653e-02,9.929402709554819781e-03,2.828721505571375316e-03,-2.229102781414000339e-02,-3.422460765261580579e-02,5.346540628895893321e-02,-6.233996697255985049e-03,9.277040849705141604e-03,6.269514534445775299e-03,-7.179296835701782023e-03,-2.503759260005311224e-02,2.853860831026455713e-02,2.718044750681666497e-02,-8.227278162838897943e-03,-1.510758081315149775e-03,-2.365463435854576676e-02,-5.583296757979527153e-02,-5.053805023737915209e-02,-4.866104898780610616e-02,1.648702918164727041e-02,3.338894183554519390e-02,-6.984888879226173498e-03,-4.006531773205521119e-03,-6.638903627791031825e-02,-7.093335412839342664e-03,3.862645285903013731e-02,4.302583174064057714e-02,2.050678179082417174e-02,-7.208738953694830698e-03,7.932582613564881369e-02,6.839089639367974599e-04,6.381176672994919030e-02,-6.769032201910192906e-03,2.743081860239415457e-02,5.898207914085148995e-02,-1.323998518949711864e-02,-6.270412856756331366e-02,6.255815036558036620e-03,4.053369168291574495e-03,8.746145688029819190e-03,8.684125426973842571e-03,5.383223124494388237e-03,5.535712893533463940e-04,5.893996781150587227e-02,-7.198807080003682968e-02,6.373552188064813932e-03,1.314568798027505869e-02,5.492031888173668636e-02,-5.017623080384318868e-02,-3.833040041543264720e-02,-8.358905401945825042e-02,4.276505707821840960e-03,-3.670369657919322903e-02,4.398099107905287936e-02,4.637846659269612148e-02,2.146488947790153867e-02,3.631272858868186959e-02,3.713316401572015757e-02,5.939078806591082532e-03,-5.317250521187293771e-02,-3.158743512697016059e-02,-2.170240360590183423e-02,-1.023235922689717282e-02,-4.866974124554542674e-02,7.584748588841198902e-02,-1.553571139713011244e-02,4.864234675837794848e-03,-4.401674258504684190e-02,8.753476194205278560e-02,2.227325893092203801e-02,9.355083688160834021e-03,1.735033203713478092e-02,-4.951013487998499885e-02,3.881357058160702506e-02,1.022934132984027085e-02,-5.553752205282027482e-02,-8.257283882088747862e-02,-3.877879590639051605e-02,2.718050264968251487e-02,-1.187547591356327287e-01,3.549232612242507467e-02,2.847179579443853692e-02,-3.154545494922627973e-03,3.519734094978056727e-02,-1.661378041131672534e-02,4.087261191160686952e-02,-4.293315166510985881e-02,-6.082832580624215196e-02,-4.058134499195468516e-03,-1.389751295298896801e-02,3.283216722435073481e-02,1.730853784712071269e-02,-2.348599257315545433e-02,-4.239139750970727372e-02,-3.211588192369737443e-02,4.672451821636908892e-02,-3.461751499334989046e-03,-7.095075487456690977e-02,5.025944240843395472e-02,4.306667792704769321e-02,3.441270114348696924e-02,-3.762009508996819879e-02,2.083279989670596202e-02,-2.762233480817619449e-03,-1.055575962226317638e-02,-2.364271714129386609e-02,3.059960380866299720e-02,-6.307504645437529700e-02,4.754241946628869064e-02,-4.112987781038689866e-02,2.635855133025313823e-02,-8.644175697102105677e-03,8.583831183237447537e-02,4.572026357421766357e-02,3.656736728712966372e-02,4.905609589047386226e-02,-1.557605560672771679e-02,-3.614206970695375831e-02,2.768000873170801956e-02,4.829151077280983279e-02,-6.343474972537485601e-02,-6.611422584308293202e-03,2.603075281629783563e-03,-3.169073519731745864e-02,3.843332232561196687e-02,3.277510337868677626e-02,9.288210284619548285e-02,4.397692890612190514e-02,-6.736868333125298203e-03,3.638449562791923070e-03,3.438394070400815211e-02,2.161425345026905722e-03,-1.862845892295637504e-02,4.235806791240758623e-02,5.035024180310447572e-02,4.498797880671422805e-02,-3.859261208504467106e-02,-5.242708416134684440e-02,-4.706864886451782477e-03,2.406292511616774446e-02,-1.204571564048957655e-02,5.038575153216593577e-02,-4.560058001930468452e-02,-5.595530356353591202e-03,3.844470384026757014e-03,-3.696133831916845192e-02,-3.106984073973792157e-02,3.479299114128807380e-02,4.126675075161128498e-02,1.493157615699195091e-02,4.359450641443176483e-02,-3.681632649460431922e-02,7.771501061483679362e-03,-8.256086569706821976e-02,-2.729125298509178094e-03,-1.821180558314587639e-02,2.886102540816341822e-02,-2.126267432189623413e-02,4.165466457928159588e-02,-4.110305165613119260e-02,-1.689242470740984561e-02,-7.448005639037581262e-03,-1.022980582588996386e-02,-9.588647393616997125e-03,-2.190833752374501259e-02,-1.972266854391546698e-02,2.541065701808169208e-02,3.255378193864192499e-02,-4.264669506564907481e-02,-1.819089870329079761e-02,-3.106055584769470621e-02,-2.324215122797505112e-02,-5.642826221324935901e-03,-9.668477962774069123e-02,-3.836683424241901091e-02,5.712553392156311319e-03,-1.948649492076720210e-02,1.553268145365216922e-02,-8.373551164167103433e-03,1.689995976541805792e-02,-5.350208779271747352e-03,-3.859786645532448796e-02,-2.718847001486938628e-02,6.518838462277235207e-05,-3.005029383130049941e-02,-4.156388492707283749e-02,-3.907694923218002492e-02,1.314527712636084054e-02,-1.587983046927460284e-02,3.167245164190456846e-02,6.777886208670320933e-02,6.971175915478370656e-03,2.055965928638241701e-03,6.644043971770034751e-04,-1.914070453896212637e-02,2.269878458885131456e-02,6.521947901319720409e-02,-1.558858107154247226e-02,3.152588943175738817e-02,-4.181389747452636009e-03,2.998017026095149001e-02,-4.010874689066814408e-02,8.134541569454388499e-02,4.124157017478963239e-02,8.502254685590239633e-04,-5.170825587359785536e-02,-7.819998469417113740e-02,-5.077764307997149895e-02,2.920673441968359152e-02,-2.659016059203581084e-02,-1.968593806550529568e-02,-3.579769445339930911e-02,-3.769270343225519099e-02,-7.507884469331610466e-02,-5.459782921766504621e-02,4.515316115456496221e-02,-5.650063428024301032e-02,-6.602683992722568028e-03,-4.107436669664159268e-02,-1.189090907493928553e-02,-5.980279804488407118e-03,1.898280040372984576e-02,-1.073362684496749764e-01,3.584342785589483132e-02,3.006144466229391729e-02,3.563966368062573050e-03,1.831578556639758965e-02,-1.618105629502035805e-02,1.754884114999524444e-02,-1.977596311562852122e-02,-1.089551834901262076e-02,-4.595584432364099164e-03,-2.489432474582809265e-02,2.152043552913536495e-02,-1.136078887058893268e-02,-9.902498149085171841e-02,1.620679901739204660e-03,4.482196123053720782e-02,1.206201853569865805e-02,-6.740979835159999212e-02,-4.013379217113230424e-02,-3.458044808287794730e-02,-3.856094709069095988e-02,-1.463883690020244960e-03,-4.689828214114826616e-03,1.818232364119283170e-02,3.664068496554562931e-02,-1.728025456945380843e-03,-3.859738398562263806e-02,1.479666350890583397e-02,2.656791628598903152e-02,5.657559282403259136e-03,-7.789302407132880912e-03,3.236112632558210689e-02,3.535544273400963167e-02,-9.398002361035913757e-03,-2.949381085308481684e-02,-1.976831858659321497e-02,5.135592401422592324e-02,-9.007369005087053487e-03,2.379595536238339124e-02,3.589856775076000900e-02,-2.607666787831325675e-02,4.428737191115975774e-03,-3.325630447290849750e-02,9.137979828467232557e-02,-9.547263899032050471e-03,-4.765015964919182279e-02,1.416602783935181319e-02,-1.956592414358426443e-02,-4.671852052466137981e-03,2.546666881276922825e-02,-3.909847658699567262e-03,2.705732016475456345e-02,-3.536141213382012344e-02,1.862149293921268670e-02,9.411810806506208660e-03,1.973507417479145390e-02,8.815133249400255999e-02,-1.183632458524056658e-01,4.626069711298590181e-02,7.532318656626927830e-03,9.015331136397760833e-03,1.316743072892525776e-02,-1.833843495265687421e-02,-3.598065054524383823e-03,3.006084122000289918e-02,4.119375107661910063e-02,2.250633321082449317e-02,2.976584052310427345e-02,-8.094126058342077795e-03,3.344545858491772272e-02,1.204787277754785016e-02,-1.096498011688951460e-02,2.812240017885700091e-02,4.158042469375064455e-04,2.345995451427121056e-02,-1.944882195233346711e-02,9.685289114263065727e-03,-1.262972405071457853e-02,5.868518673157556431e-02,6.828181224520887826e-02,3.461226167884700472e-02,1.454950075235517245e-03,8.022025263010688911e-02,1.189753134328953160e-02,-1.536549984712934531e-02,-1.087351749091813174e-02,3.938685789473539423e-02,2.465839146760171602e-02,-3.639195189407258991e-03,2.358549805288478671e-02,-1.684810285022873486e-02,-6.738667537450740430e-02,-3.470920702854083696e-04,-1.561355644679292970e-02,-1.532337406390371116e-02,1.720663525731476462e-02,-6.132759452370220576e-02,1.691199415039877250e-03,2.746704364610067645e-02,-6.238791310925690184e-03,1.971224471390800592e-02,2.526718115381354490e-02,8.065686345147260461e-03,-6.768218053023349057e-02,2.572792595573752256e-02,-1.344091992769642918e-02,2.290968904018357566e-02,2.522157953389170607e-02,-5.755118328731984728e-02,1.335961903486555455e-02,-2.015976294232258229e-02,9.750630656169717234e-03,-5.418084149877704092e-02,6.163287351583396877e-03,1.133252090481931817e-01,-5.520963435955418552e-02,-3.759153283950295715e-02,5.200121916496523722e-02,3.340063953289588300e-02,3.080770044047662082e-02,-9.516035265960014807e-04,-2.396098676018149770e-02,1.778689593448697093e-02,8.538773589269446542e-05,1.452414435458792771e-02,-5.873797088695712626e-02,-7.936750537285357926e-03,-5.275396964004543804e-02,4.230713888512738739e-03,2.018969239051645031e-03,-1.984464845750022466e-02,-6.272163298570571349e-04,-1.900130638961276472e-02,-2.341816291072217754e-02,-4.167086303068432557e-02,2.173013619983272041e-02,-3.962227896090314387e-03,1.418448180494619529e-02,-2.148512811896289773e-02,-3.151120350122526420e-02,1.901601821477763923e-02,-9.850261816055634612e-02,-1.013574482160187803e-03,-1.706683350993691908e-02,-9.164935402277972140e-03,2.413674217773117622e-02,4.586974892424670186e-02,1.521572758468057313e-02,8.279913524225579469e-03,3.585688820920670400e-02,5.028882426010783391e-02,1.177291801867114303e-02,4.885029288105780486e-03,7.581147919579494686e-04,3.485836039733371944e-02,-4.040848536872122115e-02,-2.900707180211704872e-02,1.532029528672423230e-02,-1.542692416077600173e-02,-1.898756432502621619e-02,3.927941610081379237e-02,-6.601486976703084542e-02,5.145234537783324735e-02,-1.778809389874763322e-02,-6.297036276762442604e-03,5.721366350308661891e-02,-2.758554819395972815e-02,-6.041711624699663830e-02,-8.484330622681656234e-03,-6.273686783660058219e-02,-6.919728762802060222e-03,3.849794765934154428e-02,9.385535354774454664e-02,1.188737234671709275e-02,-5.683737108388822561e-03,-3.275829113229643957e-02,-3.808951618814732099e-02,1.008821044500057135e-02,-2.966646389819488708e-02,8.691390807044219874e-03,-1.044976575784430511e-01,-6.512707728509731231e-02
